channel_id,subscriberCount,viewCount,videoCount
UC5TccbGxEeVMx9gL6wp9fOg,4250000.0,5499114974.0,10111.0
UCpOXWy4Erc4UNoxI9xW-CXw,530000.0,67518275.0,88.0
UCjIHV9sLF2yrYH2ClgPAzSg,601000.0,664185277.0,470.0
UCPGacBY98PfXxRYRf2K737Q,356000.0,270050365.0,407.0
UCaqi3SRvGTlPptx0ns90UOA,12500000.0,4481068181.0,89.0
UCgXIDZzs8ksN7k9pl3K-50Q,608000.0,291475154.0,1877.0
UCpH_09M0KAuE5RdD4gdkx4A,,,
UCFL61G6cRb0LW8ezyrryzOA,134000.0,20055963.0,15.0
UColROazA5P9QBS8fR5tkyGg,31300.0,8291065.0,328.0
UCPPc2PdtA7gCMbjYp_i_TKA,1000000.0,480160763.0,2266.0
UCBgGAiEQQjRNRaTNmHQ9SUw,696000.0,310210109.0,1606.0
UCThhGOjJNWL4ZK45UrRh27A,1480000.0,4118956931.0,251.0
UCKLIQwu-SHD1JitjZYhro2A,144000.0,26438685.0,769.0
UCYkwcqwLUXZu3aJ7VO5VONg,1480000.0,470839734.0,1701.0
UCCEmjNPpJYhGDgaEqeeA4HA,19700000.0,7464735161.0,4434.0
UCaAkfnI0P9oroq0GSkvZ0iQ,1500000.0,382945316.0,754.0
UCDUEQbLv-z-D_P-YB6Mw68Q,4700000.0,2462066532.0,477.0
UCmqyLXPtSW9u8lXXV3cWFLQ,364000.0,89617055.0,527.0
UCnILf6-9wEARZW_HyAdTfxw,1540000.0,283650482.0,748.0
UCaVIKOexO3N_6Sdl-Zug0Kg,1740000.0,231170987.0,196.0
UCGDumBSWK7q6Rpdwz8osbYA,7240000.0,1011254785.0,374.0
UCE1FRQFAcRXE5KVp721vo9A,1140000.0,120974399.0,232.0
UCaDEGe_0Ea9FC9ZQFQyUnNA,210000.0,22826277.0,112.0
UCJ47W_WzuzbHaONWB5a9i7w,1700000.0,738013882.0,8569.0
UCCD76tKlE45u1YTX0cVh1OQ,259000.0,171182317.0,3435.0
UC2hm5rD_IrfYRMfq5YQudgA,8560000.0,2166484893.0,110.0
UCEWIGQ2myU8Ms4sx0FNfDsg,17400.0,12111031.0,985.0
UCGy7SkBjcIAgTiwkXEtPnYg,3030000.0,392615757.0,1105.0
UCfa7duZvGGrmhr38-H9fmUw,185000.0,65597575.0,6.0
UCirsPAk8NJmVo4tP7hQgc9Q,2010000.0,621779371.0,222.0
UC-mgGwbF8zdO348POHuUPWA,38400.0,5272482.0,24.0
UCn_hpOysFGIz3S7RLErWO3w,253000.0,17241182.0,56.0
UCnjgWTq5LDyW9XLvdR0B_fQ,6980000.0,2605504592.0,522.0
UCSNvArbpIG1Kp6EGpx-QeZg,430000.0,419861396.0,3841.0
UCMj2VQ3-8zpyeAI7dU0T-Bg,2220000.0,508143861.0,198.0
UCJ8ClqjiXIba702jI78E6CA,2610.0,123029090.0,54.0
UCVxTHEKKLxNjGcvVaZindlg,306000.0,34224369.0,214.0
UCycyxZMoPwg9cuRDMyQE7PQ,7300000.0,4460501504.0,44607.0
UCcN-NDV03eHs6oLd1pe2r8w,2160000.0,5617077428.0,186.0
UCXMwCQVey4PhdWFJ6WhAVhA,2340000.0,593811569.0,147.0
UC610yDXIiw2-3e0-Sn75dEQ,752000.0,312821489.0,967.0
UC8kCtPyCPg50n3XjmjRraGw,1690000.0,584432384.0,787.0
UCxXqeNx2u6mLcFiPrX3-G_g,1030000.0,26362266.0,71.0
UC500_29hTGKAj6GBmSoMiBw,4700000.0,1311996413.0,504.0
UCfw6CRDOg5xQsB-2QNC_KUA,5450000.0,2424374253.0,2131.0
UCDTtciKkf_AzXtKNUjkUEPg,3960000.0,251052141.0,233.0
UCWepAwKTPXi67ZQ_AsPjF-g,288000.0,90324894.0,166.0
UC3d7Ix6GrtxESULE5Auj_Zg,9490000.0,6595292136.0,2590.0
UC8UDQn1V3-dxaRDu_XtRC4g,1380000.0,484264408.0,1233.0
UC2uqFM7QiafjlxEMkI44h0w,611000.0,530503259.0,531.0
UCKCE5kyNy06AOTxOLKS2V5A,1990000.0,443763751.0,1289.0
UCEli52HZqbog3LQr5sRzL1A,538000.0,80982036.0,897.0
UCZT_OWY9abyO3V9Rmdvh02w,6170000.0,3001786277.0,41511.0
UCS5YLPHfjnwdcNNvhZqp_kw,2850000.0,927233047.0,2454.0
UCllX2fGzT8wfIYhL0FapyHw,561000.0,123264840.0,312.0
UCeJpMZCrtk9jYN57nazLIuQ,226000.0,60205409.0,282.0
UCMfYMB69Y1B-SlGKm1Tdb0Q,10200000.0,7807322281.0,1604.0
UCZSzyRbn5EUrZ1OfbtBevGQ,1060000.0,320073153.0,1971.0
UCvnCXuh_zhm75EJ89qJ95Kw,1580000.0,1312508248.0,1432.0
UCfTtcXH8AooZv9bVHM5ChLg,1780000.0,1403763295.0,7076.0
UC0DxZETliWgvqsL0CHKR49w,8410.0,12323020.0,13.0
UCTlnaHHQ75zlDg_fLr7tGEg,7660000.0,476492205.0,849.0
UCS0HnVAJqgJ3VZkluCZEbIQ,3450000.0,223883599.0,64.0
UCyjp_5Rp6jNvFtBE3gEX2ow,525000.0,51098892.0,231.0
UC6lXQYRE6bpCYO9hMtAuykA,239000.0,163895698.0,136.0
UCTvZcgH_rsvaGuZ8mU5jpnA,347000.0,340767938.0,72136.0
UCZAoGCaaxobl_C6khvgQAtg,12000000.0,13749201861.0,1817.0
UCwDYAUE2Le9HYZJIGJ9xK4A,816.0,17287779.0,9.0
UCouA8XF50J_3jfmTKGBWpyg,861000.0,336927743.0,1253.0
UCkp-OMM0nbpES6wpyW6Jj3w,344000.0,1719855.0,66.0
UCe54DqT48ciGag8kQWSQBbA,1400000.0,1246722578.0,38043.0
UCN7G-if0VVT2JSMYglnMmoA,46200.0,654196793.0,17.0
UCqy2bRRtQLGQYOpEGnOUCFA,80800.0,16743182.0,499.0
UCbOCbp5gXL8jigIBZLqMPrw,3010000.0,5789290495.0,66.0
UCEbPgdUbZgme40WpYmR0ocA,1980000.0,1023614616.0,2666.0
UCSBykunuFhZwQ4XqtGfNM1Q,94800.0,93517399.0,15431.0
UCcAOWkmTuJqATJFNOO3jg-Q,939000.0,249519473.0,717.0
UC4YUKOBld2PoOLzk0YZ80lw,1190000.0,192184828.0,928.0
UCQdsJ95w9jh-yB0BA6EDGWA,15200000.0,7937614599.0,1238.0
UC3vXfu6qNQVbjma1tqwv1IA,1460000.0,1308037880.0,5623.0
UCmgt7ewcg_HscfA4ks7rGhg,386000.0,188574774.0,550.0
UCD6YMmVyF50oiwXisgbF-2w,1780000.0,5253287656.0,534.0
UC1xwwLwm6WSMbUn_Tp597hQ,2010000.0,454918970.0,1134.0
UCa_m88y-YP42wOdoYaIk6og,5010000.0,2090346326.0,141.0
UC_EahESpmOsO_5hAmsNSqlw,703000.0,224694935.0,1187.0
UCLd_hRzn-yr9Nh73XNviNWg,714000.0,515957791.0,181.0
UCwmZiChSryoWQCZMIQezgTg,14300000.0,5471206604.0,3288.0
UCnSWkrRWNQWNhDusoWr_HXQ,9640000.0,7075043489.0,688.0
UCBJNt6QrHiLSOKhUMMzGQsg,371000.0,251447789.0,134.0
UCBiqF3_TqvLnZLtEd9ud6jA,309000.0,5685.0,16.0
UCDW1yldFKWrfjrr78aP5Nkw,2350000.0,493616522.0,339.0
UCPWXiRWZ29zrxPFIQT7eHSA,2130000.0,1744332592.0,42336.0
UCXynv9W69AZvyv5mnhfOMNQ,1130000.0,16856216.0,89.0
UC-knAMPnmuZh82Wb6gVdoYA,149000.0,9152046.0,158.0
UC7X1Iu7uV8sagHz7w_GfoSg,231000.0,84694654.0,755.0
UC-hM6YJuNYVAmUWxeIr9FeA,2430000.0,947955072.0,2150.0
UC9sniUT6Q36w_5e-CLMARBg,2030.0,1351762.0,28.0
UCrwE8kVqtIUVUzKui2WVpuQ,6320000.0,2694560373.0,52774.0
UC5UYMeKfZbFYnLHzoTJB1xA,2040000.0,539315823.0,584.0
UC94hs0Vk_ZmEuQeNjkLipsA,93600.0,0.0,0.0
UCPaeEhnVIdn4T01gUphIltw,160000.0,37723821.0,2426.0
UCJ2ZDzMRgSrxmwphstrm8Ww,8420000.0,3888531620.0,4180.0
UCr9Ay9deB48bMepfL1caXug,142000.0,17811721.0,371.0
UC-N64vzpIAqoTgKMeOxCDhA,3480000.0,2983791402.0,856.0
UCKoH3x2UH6-6HOTxPngrg9Q,227000.0,6559336.0,46.0
UCQUsq24C0yX_ezzQYj2IjXw,849000.0,859785397.0,177.0
UC3ssq0RVd3Vrmy0-WiOHq4g,26800.0,2794160.0,34.0
UCr1nLIQFpNV5DxD22qxGsyQ,3720000.0,895260006.0,1473.0
UCC4alo9gA8is4zXfAImf45Q,1040000.0,252273963.0,741.0
UC8YgWcDKi1rLbQ1OtrOHeDw,2170000.0,1628917848.0,394.0
UC9vrvNSL3xcWGSkV86REBSg,444000.0,7574058782.0,520.0
UCN559lrbV9wt46NwlnPJtPw,687000.0,204348121.0,839.0
UCRJn9HyRPRmB292Qy2MuHxw,235000.0,69350176.0,559.0
UCElNAGclgkuKa0bKRtUg3Ig,2650000.0,157336181.0,154.0
UCvmWNQH4c2T3Triih3lftiw,3990000.0,1531622063.0,18071.0
UCMDgD_erEoLUkrbvae4-Weg,660000.0,73665504.0,354.0
UCT7H_xchRHaT9zr5GalIZVA,1150000.0,198196294.0,767.0
UClVY6MdQxTZUaMDL-dLQDcw,3800000.0,2129272177.0,221.0
UCu1lq83POgLJq3x7WwYq7RQ,345000.0,35707600.0,21.0
UC0_95MpNlRz9x7JmsXBClZA,5250000.0,4883153474.0,245.0
UCUGsSyqXDvGTGOcbnOGz3BQ,2960000.0,491812549.0,172.0
UCYu6dXPvAXIiLro-PvN_M6g,84100.0,23792059.0,77.0
UCBS7ypf4ccm6e_bu35EiAAA,1070000.0,394677581.0,3016.0
UCwUSzhgJOld3k07q2e-_t6w,21900.0,5205978.0,2260.0
UCOMrUmOTPD_AnSivjxptxpA,742000.0,99219181.0,101.0
UC-omFoT0Qf48y7IpEZo-OYQ,3150000.0,1316622479.0,137.0
UCBKc-rPDivvwFiWdG-81wxw,2490000.0,747219760.0,14462.0
UCPhZzHKo3Y5YYoazMQWuLTg,12000000.0,2013615932.0,1243.0
UCjjHfMaZJYA3IRy7dbQlZ2A,254000.0,79648012.0,374.0
UCbV-sP7uejgQvSoC3WXsEMg,769000.0,228381860.0,1110.0
UCqA8H22FwgBVcF3GJpp0MQw,401000.0,29634266.0,213.0
UCoBSi6AOGXWb_NBIGNHP9Qw,1580000.0,672061627.0,1153.0
UCisKdSbTsPt16yGuN4iNgrA,6730000.0,3501589868.0,13739.0
UCS5C4dC1Vc3EzgeDO-Wu3Mg,1260000.0,686961542.0,1885.0
UC_hoQDD6zKcIqpIYLsFbBeA,11700000.0,3483913366.0,2053.0
UCa_4DcdTB9QfK0LY9-7qWuQ,953000.0,4937565888.0,92.0
UCQG3ZD4nWqi__tQGg9hQE2w,2500000.0,1084732006.0,950.0
UC7P3bmkbTdAXaJYzhuF2obA,435000.0,119083801.0,989.0
UCpSgg_ECBj25s9moCDfSTsA,6170000.0,1065961509.0,2683.0
UC2hFZwNM71iOOCY3guLE7KQ,3890000.0,712732169.0,108.0
UCJtI-l6La0zniodFtSHYrBg,235000.0,88559508.0,6932.0
UCLfISex2d92tzfLKAOFPxeA,1120000.0,187435002.0,2889.0
UCIGcNlKQTDKyL7aZoqbR4bw,4110000.0,1687289284.0,6426.0
UCwEJBGLB1knx2pYESEvWDWg,6770000.0,4419752308.0,245.0
UCdnZdQxYXnbN4uWJg96oGxw,2750000.0,1586921742.0,62211.0
UCesY-UN9tgibpFJ-lw3y_1A,1350000.0,715293453.0,4008.0
UCCrA8ZN1J3S52wuF4vthZFQ,10900000.0,4569029112.0,1257.0
UCZoC-XeDO7HxbAdeCaRPPCw,2180000.0,483401619.0,7146.0
UCabq3No3wXbs6Ut-Pux6SzA,1370000.0,591470206.0,1425.0
UCsg11Ullu0dBrNXTrDBKOXA,1520000.0,165327837.0,1393.0
UCNN1dj-gW0PKFbPSlUnE6OA,,,
UCJhOYMXE0ORnWQPH9R3igTQ,954000.0,342084086.0,203.0
UCGXZuuDNFDqVGzQYxX8lRoA,167000.0,26886734.0,400.0
UCxSUZhEVUSfKDB9scdKvWnQ,10300.0,2455711.0,1286.0
UCukxwCc4hhZrMtlLVEY_Dxw,907000.0,87997536.0,54.0
UCir8ZEhgIOLY__2tN1Pi0ig,889000.0,90623682.0,670.0
UCGZ7TQ2dNrFtx6agUrm0lYA,125000.0,531819.0,26.0
UCSg-Rs8lV49RVuPW1Evbtow,601000.0,36824989.0,25.0
UC-FVBNexIKv9_iMUX5l7-bw,173000.0,73532833.0,3474.0
UC_-SOmwHkEBeTsV9sWJoOZA,1160000.0,74450826.0,402.0
UCGJs45Q1VsRt3CEF0z46vmA,848000.0,155320915.0,460.0
UCUm5_5JlvjZdiBxhd39Vhdw,439000.0,29443879.0,140.0
UCw7FkXsC00lH2v2yB5LQoYA,4270000.0,2123758619.0,4071.0
UC9UJfyhbPdmdVh2Y81JKUAA,,,
UCAH3QggfKl-_p6NEaRBPkHg,1000000.0,273194249.0,201.0
UCnrMs985SDFiM40arKM75-w,292000.0,40136991.0,101.0
UCphTF9wHwhCt-BzIq-s4V-g,8840000.0,1693293534.0,1569.0
UCwFIQ7wtJzYGFb2nZcVoNww,1400000.0,36443713.0,37.0
UCvDEj5OehdvTT06oK52qB0Q,536000.0,98809406.0,38.0
UCANBW6ACWi9huiCfbKk1pbQ,7990000.0,1840292719.0,1252.0
UCYYSLCzDmmED5hnYcFmKimA,77500.0,79891107.0,12546.0
UCv_yRnfyRGbgRjGfLSZ-h0g,421000.0,55627619.0,522.0
UCCGRtSqLfljpX9mzCYDsQIg,659000.0,55429505.0,109.0
UCGJj8L5QRqz8QQos5K2O3iA,16800.0,3257909.0,307.0
UCCQT60W4n_GZuDcY6K_y3rA,210000.0,181475613.0,8848.0
UCqDS7KWjAPKv-7ZSlro9OiQ,12100000.0,274759288.0,1353.0
UCCvmKot7oQIZSBwhdk6qaQw,868000.0,132746227.0,147.0
UCfYyXGTdmF4O55Duc4sgaSw,19600.0,345779.0,94.0
UCziyNYy86jS1t9GAzupmWqw,296000.0,1768147.0,79.0
UC1NF71EwP41VdjAU1iXdLkw,29900000.0,8036158260.0,33709.0
UCWf0QEiX4VOg9On1FAUl-kg,279000.0,153065983.0,119.0
UCqhlf2Ten4hDo2WC-cIitdg,136000.0,21052095.0,361.0
UC_Z0x662N1VUN9J7FYwCwkg,599000.0,130476769.0,1171.0
UCFMtdiQILuTZr22sKUeAOOA,809000.0,2636748.0,4.0
UCQ2FhTxkBljfs7vWrxR4FJg,531000.0,352840922.0,169.0
UCdvYSTbhmzWgWyfGnhet03Q,655000.0,196833937.0,1081.0
UCiGecDgb0eNo8z-oo1wuu0A,23800.0,3823571.0,108.0
UCj0O6W8yDuLg3iraAXKgCrQ,47000000.0,8555750723.0,1873.0
UCAQJtm6zQVjEBeg6w9rPI9Q,52100.0,2144618.0,23.0
UCfMBbZ92TWp6qCfJczyZHSg,2590000.0,741803018.0,379.0
UCB317oJEeW2XrDBw6_ww0og,391000.0,30466980.0,151.0
UCVWJ9FP2igQzxsLYPo_J25g,437000.0,40392546.0,106.0
UCOchT7ZJ4TXe3stdLW1Sfxw,739000.0,107234310.0,799.0
UCpMv4DqZ8Y4QO_aFw2vkGjA,358000.0,116679147.0,2187.0
UCL-g3eGJi1omSDSz48AML-g,1220000.0,261676149.0,2458.0
UC_J_2HxLExDed9fITZTUDXQ,2810000.0,1206269382.0,954.0
UCNgpDJgyiP87BQx-i_8yTrA,248000.0,71378397.0,229.0
UCmKTwXS5wC4Ww4X6PyXjMYg,274000.0,466027050.0,5322.0
UCfyi9QuDWdapI6ICbjYgxtA,560000.0,1375313613.0,81.0
UClqhvGmHcvWL9w3R48t9QXQ,4180000.0,1021545772.0,1048.0
UCDWfawQV8iTC-zsgowUStEA,,,
UCg_m2ahbG9grCTh05T9kRog,3630000.0,1119853710.0,1490.0
UCo-m_v2ksAmzqiYbTqCNRww,1760000.0,976717703.0,7701.0
UCPJ6Diqv10p-rOfWdKSRs9w,6850000.0,1789055239.0,2658.0
UC-tsNNJ3yIW98MtPH6PWFAQ,2680000.0,167933108.0,54.0
UC_Fv428B6qnjWLcR8d7t9jQ,37900.0,444669251.0,60.0
UC1JPEwMqLaI96qRUKNp3_ow,1400000.0,294785568.0,1378.0
UCWTYf4xModfNsyq2NUYjF5g,1590000.0,587191577.0,1624.0
UCAZ5cyl9UbjNYLBfuNDubhA,338000.0,142919833.0,152.0
UCD4XIm3ZFhT72WjqhIXMN9w,2280000.0,442425909.0,499.0
UCcu7ANuD9J7hnTQCREqIc4Q,2520000.0,2991353979.0,179.0
UC9C_MgERaMDCLP10fkRNURg,182000.0,64221232.0,218.0
UCy2bR1DpTkFCXMFpfaqHgKw,,,
UC1ji3wSUYh8r8mRqBfBzMqQ,,,
UCVMSK1i_uksa4FrXZZqGYvw,887000.0,392574956.0,61.0
UCujuVKmt_utAQZJghxlRMIQ,1930000.0,1007232452.0,21609.0
UCPtquoUpJQK7OpTm8fzbutg,1220000.0,488419595.0,871.0
UC68TLK0mAEzUyHx5x5k-S1Q,8190000.0,1897207180.0,616.0
UChvDGwF6a2l0dNd81K3_fcA,284000.0,3747437.0,19.0
UCvlJkDfgfG3J38pup6lvrPg,3490000.0,1212781080.0,148.0
UCaimRMbg1TJV2h0XiZGqHMQ,118000.0,0.0,0.0
UCvQoQON9FBIZJsgba61muAA,126000.0,0.0,0.0
UC9CuvdOVfMPvKCiwdGKL3cQ,5440000.0,7296186448.0,9705.0
UCYHHnvH-xho74M6h4vzED5w,2770000.0,215278213.0,87.0
UCrvhNP_lWuPIP6QZzJmM-bw,2380000.0,1921579914.0,35907.0
UC-Rf7ISL34UWlZzzFQbqjFg,126000.0,12348.0,1.0
UCi7cIUhc2tuAf6_3FrKgcfg,710000.0,81095978.0,354.0
UCO6kzQ-7wcG0x8W5LpBA9RQ,297000.0,233900555.0,80096.0
UCwX9bQ8RVbOISgm_Uipnvqw,219000.0,78968449.0,752.0
UCkUpZKOMik8bWhqUF_kYLiw,2880000.0,893246999.0,1321.0
UCyLHKUjX_fy8akafmRMr-PA,1250000.0,1699876850.0,12864.0
UCt6JSbhMrBxMzMUcrJ7f1Tw,1410000.0,151913240.0,280.0
UCsmk8NDVMct75j_Bfb9Ah7w,620000.0,119822124.0,632.0
UCNNTZgxNQuBrhbO0VrG8woA,4940000.0,1968713614.0,8970.0
UCZslbJ9Nu1TS4y6kqEtERXg,620000.0,165985700.0,6190.0
UC3aYPFZxBSLwBTU77OL0fwA,346000.0,37384137.0,350.0
UCpbRjfY2hvgKJBJkOsvzuMw,1440000.0,1048464708.0,679.0
UCUPD0jQo-EP0B1Nf4uzeIMA,20600000.0,26311947568.0,160607.0
UCpa-Zb0ZcQjTCPP1Dx_1M8Q,3890000.0,1160503616.0,923.0
UCpgxgkifUGSKg9dNFE5Vo7Q,863000.0,618483792.0,258.0
UCsooa4yRKGN_zEE8iknghZA,22400000.0,4538941981.0,2330.0
UCmjNKt6kITwaZTqvWuaSPLg,7490000.0,10836473120.0,241395.0
UCgTar4TrvIBvrlMdPUgbFfg,8280000.0,942256022.0,481.0
UCY3NEq2LYrmdoGkevo9BH5A,1370000.0,910443377.0,2748.0
UCucxqba8ReybE6oIs9D1_sg,2180000.0,1312052911.0,263.0
UCFFH1T9H5J7lAr4tkhjoVmw,1530000.0,228365804.0,68.0
UC6EkU9ytxtY6AEk1U4jhWbg,1050000.0,141245269.0,242.0
UCm0Z-a10TrSPXhaZgyeIiCw,1140000.0,277793274.0,1666.0
UC8LJ_d-SCuE9V7pEl8PvyaQ,910000.0,246647876.0,5312.0
UCY8AaHk4E0uxQ-1bgGp4UQA,296000.0,322728718.0,368.0
UCmFq8X7ens1FkAcvrNIQzbw,511000.0,92008796.0,418.0
UClkRzsdvg7_RKVhwDwiDZOA,17200000.0,4003973865.0,380.0
UCoNbXZgX1k6pnyz9yAAagjw,103000.0,75633433.0,8469.0
UCNbwP-bKUlKrE_5qDwvFILQ,16400000.0,3216571284.0,746.0
UC5RwNJQSINkzIazWaM-lM3Q,3990000.0,1785952633.0,12161.0
UC4rlAVgAK0SGk-yTfe48Qpw,44700000.0,11819413917.0,11196.0
UC783dnzJqf2ghHp_pFLYbGA,21200000.0,8536831457.0,1057.0
UCOlRpr6KnYRFSERY5wLUc9Q,287000.0,155018542.0,1106.0
UCaw0tS0jWEadkKu9nERaFGA,93000.0,67085753.0,962.0
UCfnMohXkY-pHHCAAd3mbUMg,621000.0,153668444.0,1137.0
UCL5W9kuKIQtXEVAxSadB2BQ,272000.0,65989355.0,2870.0
UCwQSkyrft0ohf-ra21yIs9Q,11500000.0,1188998751.0,1613.0
UCErusB395Lw7N7YxaFN5nUA,256000.0,39245682.0,433.0
UCzecSiF3smi07ZNyZhTUoZg,389000.0,50764270.0,601.0
UCLSZJjsIItAr5lR3U1iLaMA,2000000.0,666560864.0,268.0
UCJk0D9no2q29C2FGaPXrG4g,2010000.0,411865684.0,1249.0
UCnVlvNjWQFrIxVx6X2HtQgw,82000.0,19275457.0,377.0
UC0KfHrqdI1sWILqSBQTALGA,1570000.0,744375348.0,5444.0
UCYRZrmjJOX3NDxt2UdFKy0Q,965000.0,38075334.0,90.0
UCBp0MdzbxA70fCHlpLCbT6g,1680000.0,723019989.0,51680.0
UCR3vcUrhFUdzagng58ueI2w,14100000.0,4239062331.0,1433.0
UC99IVRmbb0vJZ1Vge2HtMHg,1230000.0,382025819.0,236.0
UCOTGROdZj7JWQaIiolUhzlg,374000.0,281082636.0,424.0
UCpSlOvNT1GgK81lyP4NvJHQ,1670000.0,22566817.0,22.0
UCyeVfsThIHM_mEZq7YXIQSQ,20300000.0,7243018851.0,2923.0
UCzOECbXRw7R0suoODLGG11A,172000.0,5878976.0,53.0
UCR5V8BTvlkyYtw6T_9swNEw,1710000.0,836281911.0,35888.0
UCyYB8K8DLFvF2oFyhHDygsQ,335000.0,165492727.0,6172.0
UCtbCLKu58bBQnvuZWjTTvHA,39200.0,21038721.0,232.0
UCF9IOB2TExg3QIBupFtBDxg,3300000.0,861221934.0,3070.0
UC32pwqMwtziyf0-LTOcrB3w,2160000.0,290087097.0,246.0
UCU69jxPesoWw5I4WmOMBx-Q,205000.0,100762393.0,507.0
UCcpi_902sSixmjOv8IodBjw,3070000.0,2149258971.0,726.0
UCM9wGp3CPUAHIY4HC3L7v2Q,55700.0,16321006.0,466.0
UCReWRdJWBp4q0AKSF6amdWQ,8830.0,989749262.0,66.0
UCQ8ltazxe8b98clRggwFFCA,883000.0,168383776.0,327.0
UCl5iWJfKIAQ2qDFmqfqRaww,8100.0,55174653.0,15.0
UC-2EkisRV8h9KsHpslQ1gXA,715000.0,66132767.0,292.0
UC8rNKrqBxJqL9izOOMxBJtw,17200000.0,5443145788.0,8919.0
UCCpJyQTVvVU_qw92UpOaNRw,1560000.0,1417552731.0,1156.0
UCByGc7P_siORkC1pum8T3_Q,123000.0,108314152.0,96192.0
UCCZYNJ9oHAVago0SAxKYXbQ,167000.0,65557678.0,26.0
UCHF3eOzbtwUz6QTHF9KmEQQ,518000.0,108244285.0,809.0
UCXPXfAAo-yV6Y-0PZecwBLw,1980000.0,764259712.0,849.0
UC0NwzCHb8Fg89eTB5eYX17Q,2700000.0,2239927569.0,5992.0
UCf2L21tpe1P-Y4QjOXkCIvQ,1280000.0,611196635.0,3399.0
UC0PXqiud6dbwOAk8RvslgpQ,3840000.0,1531917561.0,2777.0
UCZPAni75bkLnjGO8yhuJpdw,531000.0,232205769.0,813.0
UC2qWl0qSAjsofOc_PDOmSvw,686000.0,118747710.0,451.0
UC4-TgOSMJHn-LtY4zCzbQhw,10100000.0,12259656153.0,156.0
UCVChR9pqkB2Y6jpY8MlesoA,424000.0,120097869.0,1117.0
UCoRUmyNL8KEYftmxRA2n3SQ,4440000.0,3724359359.0,329.0
UCEyBnh-q5Mv_D0ySdKhxwGQ,793000.0,76758205.0,957.0
UCvx7K8nVITA5ParcJdIaeDg,706000.0,257021726.0,506.0
UC68lo9oCCz9VbEFUqRD_mrg,1090000.0,319708158.0,2970.0
UCNLLgtPIKew9vHNVAQmdVGQ,16700000.0,13868012974.0,1383.0
UCBwCGrxCEdbAGO-QCrQzS4A,188000.0,297410338.0,4579.0
UCRZ-8RISMPIQSqhPxgNB2Lg,1330000.0,641688535.0,119.0
UC3nsS1zgb4Jye9kmA45K6Yg,1650000.0,1105956811.0,12239.0
UCayDH74OUbNnLgmZ1uy136g,290000.0,118886158.0,58.0
UC7LnJAhfmQBqKWIYQ7WBpkQ,2380000.0,403749207.0,259.0
UCggERuskO1F6XKwor-Pvkww,6560000.0,848907595.0,77.0
UCTd7KzdwnFE3lm6LCfYDmUQ,893000.0,39576699.0,90.0
UC_TYFButglZuuDbD-0Q_IzQ,2210000.0,1125612912.0,3472.0
UC-xsrwf4kG4b_SZDiKIhZqw,377000.0,491421460.0,3591.0
UCqu881BONQHZfwDQ_Mjrw8A,430000.0,122848487.0,3519.0
UC1reoal0esOCQkomB97e9wQ,1920000.0,364394464.0,13577.0
UCx8rlHU4ylTLHGixMPvjgfw,1020000.0,7150706.0,34.0
UCNTu7P3IyRRKJtibrrXG0Yg,3230000.0,1409772831.0,124.0
UCQXV9yaV1fUY9Bx4fuRSS3Q,96600.0,8446189.0,113.0
UCj0wNjiFUUaHw_Uc_QHybMg,180000.0,9925671.0,28.0
UC3cFOnbfiLe2xLoTPauY4wA,10900000.0,2739808434.0,1442.0
UCeOBfeqct7LUHhdHb5bzfzA,771000.0,110422756.0,324.0
UC9DXZC8BCDOW6pYAQKgozqw,2530000.0,198474441.0,827.0
UCBERF7Bp43yKWe-9e3fqoqw,199000.0,119627286.0,1840.0
UCe_ijwgvhtHQwQ55vsXDY8w,3580000.0,759967812.0,180.0
UCGX5sP4ehBkihHwt5bs5wvg,2830000.0,3117841647.0,2748.0
UCkFbAywlXz4W0BCle2eFyUw,737000.0,302092991.0,2276.0
UCELBodZwev0kgJY5Cz61UPQ,495000.0,172413982.0,838.0
UCLKeNNZBAsSyN3n1SHYGDnw,10600.0,6456120.0,451.0
UCOdqEMCEkm41u2cv9n4nlFg,2670000.0,1364379951.0,73.0
UC8JAMmKAkp_qcsykOw9MbmA,3980000.0,4967541213.0,3163.0
UCoQy2wS5aiKCk-rUXiLS-vQ,1070000.0,383581002.0,335.0
UC38l1n6mIvpFNGWdtuv_N6A,33800.0,21456599.0,34610.0
UCCwyP8AJzBEwYpq-y4pSjow,2420000.0,263046221.0,818.0
UCoAXIMqrhLmnGTkdsrna3cw,3060000.0,7900538754.0,505.0
UCBYChBOoVXAenGDYvl5-dAw,1170000.0,121374111.0,97.0
UCLFcm12gppUW-d5FZlUCrjg,3770000.0,967415921.0,934.0
UCtBc50g8yVDhbswbhlIlWOQ,678000.0,104622592.0,488.0
UC7YJqQIW_NACsE8wGZslsLw,751000.0,994430435.0,3195.0
UCZsJ3Wnkzbhw3StGShdWiDw,31900.0,566115601.0,59.0
UCC5XFLIiKLLodLHdu9t-YXg,428000.0,97778069.0,1195.0
UCee2SkhsAu_HDGbZ4NFQ_jA,714000.0,621823479.0,157.0
UCFoIqYcGMVfWmvnOKzQsggw,339000.0,221841700.0,3246.0
UCd7A6xDlGoar2vHDvVm1CqA,1240000.0,2131896699.0,83.0
UC3vaqMjStMwVZIznaE39iVw,159000.0,60939848.0,1825.0
UCG6KtMc5WYB-ppxwpaX5CFw,229000.0,52523165.0,1690.0
UCZmz0RdI6LvX_rRmrlwx0Eg,353000.0,131026450.0,1919.0
