video_id,category_id
sgAvJlOL0Gg,20
sgFY0He6LNw,24
sgIEkDIDjtM,17
sgSlateLogo,10
sgcRW7j_SeA,17
sgf9AzGs_BA,23
sgk5eESeqMc,24
sgnWv3lQnJk,10
shK6_Dvz70I,24
shMu5UF3OU8,28
shQaIp2BTNc,10
shbDX0u0SYI,23
shg0oemUP5c,24
shkBvdP3Hx4,17
shqlOQ-Kqw0,10
shtgJJu7xIM,17
shv8S_AbqxA,17
si5KwHbMn1Y,24
si8j9_uduPE,24
siBt5ithlQ8,17
siHyh22HUAQ,17
siO58rp2htU,20
siWR-iJsq9s,17
siZXs4d5Gqg,20
sieJs8h9kws,24
sifshNnD-hc,22
sigPLhr_zFk,22
sihX9huKayQ,24
siixx4kZrDQ,22
sijC0qvMZ5s,24
sitj0GGbnhY,23
sizWEilpj_U,17
sj14ewNtqFk,25
sj5HvcHZbMw,24
sj9J2ecsSpo,24
sjLEJ8l0YH8,24
sjSrtRbZaLw,22
sjXnU_jYGf8,22
sjo7qTrR4C8,24
sjr11lGEBg4,10
sjumvxTfsIA,24
sjzyJRvB6Ko,22
sk-4hfZ7tWQ,10
sk-qyR224fU,10
sk95u65SNFI,2
skFzqw8iAMk,10
sky8nbbIC2M,17
sl5sm79V-4k,10
sl9pgcfJA9E,23
slDvnFMaYPs,28
slGIoXaph5c,27
slWSKoIP3vc,17
sls3EPCVnTs,22
sm9insuTGyc,17
smAB1y-RiSk,24
smE_1wWHoxM,24
smFvR_-8xh0,19
smGHvEp7ydk,20
smKTns3g03A,22
smRUeVCk8eQ,17
smZ15UDRtn8,17
smx15y6FlA4,17
sn0oD5LIQs4,22
sn6_QY5bU4Y,20
snFlsA_YvSY,17
snUlAL3_cgc,24
sn_8XHzXWsM,24
sn_BfMJfhYQ,24
snpM0wOhe6A,17
snqtkv1XFaI,17
snrPqH84tuc,24
snunL7qtPpI,24
snwe2C5Dvoo,22
snxG0-Paplw,20
snyFJFgH9Nc,10
so-e4H-kd2M,17
soB9rG_ZOKA,20
soCIWvgXKIs,19
soCmD9b4ros,10
sob6H8FB47s,24
soj6bA35ABk,24
soj9XgTKfhw,28
spBilBPsX5Y,10
spDI5-bplfI,23
spWo6N_oQyA,1
spt3VBa7v_Y,17
spxh-_jZHeg,10
sq6D4ReHRjU,20
sqAcTpBEoXk,22
sqDU6dt2cwo,2
sqKA1MUmiOU,17
sqMbDBYg5_A,17
sqTLSCRzXUU,20
sqVBRn3aYHg,17
sqgxcCjD04s,24
sqtMOSOqgMY,20
sr0OmdLsSLo,23
sr8-2gN50ug,26
sr8tTNaouPk,10
srEVlq_GS7I,26
srJAkWEFM7Q,24
srOu2Vt9Gho,17
srT0pgC_yto,10
srVKjWn26AQ,27
srWfDwiRVgQ,10
srl-lTmNcLg,25
srnI5YQ1YzQ,22
sroN_61LkPU,24
srvctbwq_cw,24
srxRb2cc2lA,20
ss-JeDZY_oE,20
ss0Un7fa-Mw,10
ss2QKSu7ZJo,17
ss3KLYsUqhQ,17
ssDZvA1HcJs,20
ssLC4U7u9t8,25
ssTf-aPE_Zw,24
ssZ_8cqfBlE,27
ssjMVAJ7aUk,24
ssq6X6alZ3w,10
sssOktIyARE,10
ssxkVMzGf9M,24
stNIkeB_fX8,10
stWMVHtFgjY,24
stZCnD-EPT0,23
stfH_D48mt0,10
sty0e6l3Y3Y,28
suAC_PDP3Sk,27
suDsZI8XIuk,10
suEUEcFTwWM,20
suLIxs5ry-E,24
suLnC_ejd2k,24
suOO6MmWWPc,23
suVW0CfA9Uo,10
suVfb1WmgdY,22
suZHkUxPzjE,17
sucNxOWcHZA,22
sufoLhH1jUw,22
suoSXEgnKOY,24
suwg7-y70FQ,24
sv1B7dlT-_8,10
svGYZEMLVnU,20
svGmHBfvb4Q,10
svIurc2rlvg,20
svQtW0axKwY,17
svSqD1ZBZiY,10
svSum3qw0EI,24
svUqHtEj5iM,17
sv_dz2Mt5EY,24
svsFkeOQfjc,24
svsQk8w_G74,17
svxeOSWdSX0,22
sw93UXCfYZw,20
swFiQ84uZmA,24
swJBwYiqEco,10
swNKNesE5I4,20
swOI7SR8YlA,17
swVZ5s62zMU,17
swYLb-qWPN4,22
swZ-GR0maMs,24
swZR0K_cqXE,17
swevFHOCPGk,17
swfgzkFBjqU,1
sx4_IRocXuE,10
sx9V8mNwiig,24
sxPOyxiL1i8,1
sxS1lQazVpA,2
sxTjfX9v8M0,28
sxWQny6UuXM,25
sxaLV2xsG2o,17
sxbXGziuujg,24
sy4Cq-bcSQk,17
syDtBpdol-Y,23
syIoix1i5YM,20
syK-BSZ1WfA,22
syZ1hQ4rqmc,17
sybeXIVYqiU,24
syo5R990iNw,22
sytQZ-pqWXI,20
sz1ovZUA4nQ,24
sz2qTETsUHI,24
szKyc9yu8jo,17
szMcTwD3GbY,10
szTQPLG-IvU,28
szUJA3d6HRs,20
szXhHAVfZZw,17
szh0FlERUjY,24
szqx1FTBauE,24
szrDcTGvp7o,10
t-7dK7UQZRE,17
t-RASabooQA,22
t-USst_GcwQ,28
t-V5PzuqqmA,24
t-Y-1Ki6LEk,1
t-_VPRCtiUg,27
t-gvi3rsFJg,17
t-yVLjhKcrs,24
t0-wXT12wgw,2
t02bgEJSFG4,24
t03c-mACK5Q,17
t0FTuUcFL1o,17
t0IEafowqb0,26
t0J4zIzP4ds,17
t0RtpxMJpxs,1
t0Yf43ONyNo,10
t0cQ44ueJNU,17
t0huuAGRFUw,28
t0ikFd0SgZo,28
t0lHrOR5pss,24
t0ld3mspZiY,17
t0rg1KCOxjs,24
t0y9Q6SzC9g,22
t16JsuiHMZs,23
t1JNuMgKaSA,2
t1Jg9ksj8yk,27
t1K7b9q8cYs,1
t1Ps2qCbKrQ,17
t1fqh_gmcDU,10
t2-Jbkft2Zg,1
t22QK1TbVUc,10
t29q19nd5xo,17
t2AB05DypWk,20
t2C0NGePSaY,17
t2IZ23_-lj8,24
t2Q4hAQ4fEw,10
t2V0tnxcrbA,1
t2m7NuOuI7Y,1
t30FL8a9KWs,20
t33ire4_ITI,10
t3BcbWRPtEo,25
t3CoEyYEf4A,10
t3E3oBxjSDs,24
t3JD_9tIPog,20
t3KZnCgiMW0,10
t3PpUv2k27g,24
t3QsKIiIuRo,10
t3Rp9CNkCvU,17
t3TGmvJqY4s,25
t3TLOCy24n8,22
t3XSeEj5mLs,27
t3xCtptN2-8,22
t40acQizet4,20
t46D051XGCo,24
t46jt5l9GJc,24
t490zXLrQDE,24
t4BRrz3RLgs,23
t4KdyXrvB3w,17
t4P_PKu6Wa8,17
t4Se86lv9LY,24
t4V5Or7uh70,24
t4jhoU8QCbw,27
t4mQUbwx9Q0,17
t5QK2ufOc4M,17
t5_HDwL7sFA,20
t5iMhtMQWJU,24
t5wIYIT-9vo,24
t61U9rEBOhE,2
t6LckCuIcYE,10
t6eGhwFVxO8,25
t6iddfXV7qM,20
t6weHm9HclQ,24
t6wwwIt5Hd4,22
t705r8ICkRw,28
t76hXBcKwys,20
t7GiXJ-W4HI,23
t7H16W_d1Vg,22
t7Hg5sP24wA,27
t7Opt4XzzW8,22
t7UDxhpMgCo,22
t7YvJbUeXhM,17
t7fGPE7M6MU,22
t7pUYSdpO18,24
t7qTfgxENH4,2
t83dHiYOQM8,20
t85PaBjJop0,20
t8F4vs6Wyt4,10
t8JCJZM8tCw,17
t8N4L3MUE58,23
t8Tx3FEv05c,24
t8_RGGeV2Ck,17
t8ehfaYK6x8,17
t8fic9k4DN4,24
t8pbrosSimg,26
t8r3UwCUCfw,26
t8t4lbw6pBE,17
t8xNL0HzzTE,24
t9-4WR-cHu8,1
t9-VPmOMznk,20
t9Kk212_Vx8,24
t9O1oO_cY68,17
t9VuKWLy01Q,24
t9aEmLfw10Q,1
t9mVQh79tKg,17
t9u6JMLpAUw,20
tABh8msuX0w,24
tAe0yUEzAaI,10
tAh1JYIYvo0,24
tAjOEkfOZ8I,10
tAoyPjpGcf8,24
tAztwrYHCWE,10
tB0ELpAYkYc,24
tB1RJcIyQqc,23
tB9WUIv9KH8,24
tBKYI3-3lMg,10
tBLfid4LrQ4,24
tBO8NYqvj3g,24
tBTvOsM_r-k,17
tBWtJOaEpzc,10
tBjVJVFBHL8,15
tBl6B7_yNas,24
tC15BpYuMGs,22
tCC1cLtuYfE,17
tCK0f7nO6d4,17
tCfMag6bHXQ,17
tCn4cbon6jY,25
tCqH6trAsxQ,22
tCvnOZ1_XbI,28
tDHvLBqAtcs,10
tDX9qGmGq4M,24
tDbG7bi__L4,22
tDhTgZEPhvg,25
tE27QEQGBFU,10
tE41hcEya9k,26
tE98mnRtn5Q,10
tEBISQVc06A,20
tEMp4PhbTKM,24
tEZRDlMVjg0,20
tE_6Gs2Gu_I,24
tEb7n7s4ZTQ,10
tEbos1zc3Z0,17
tEe3nqfO-DI,10
tEhAUn56Z_s,25
tF3_ukjstDk,22
tF4DML7FIWk,28
tFGPCtKr0vM,24
tFQDZMIDVBA,22
tFV-ALKXrEc,17
tFY1g6ZSFAk,20
tFcZP-Va-6A,17
tFqCX11P-00,10
tG3fro14d7g,25
tGDCcdGPd7A,28
tGHMnRt7uzA,17
tGKKxoWQ_fg,1
tGN1t8_-89E,17
tGNCBh0Rgl4,28
tGk3PkqLOOM,24
tGnf8G8A8qU,2
tH2tKigOPBU,28
tH8HrL-2XZs,24
tHISf4s2HQM,2
tHZDLy-Ubrw,17
tHdH9PlIAa4,10
tI1JGPhYBS8,24
tI8PTH-QDV0,20
tILQ7YMCYY0,24
tIRx0CzX-DQ,23
tITni_HY1Bk,28
tI_AfP-dNd0,25
tIfWZWxg9-4,17
tIuZgquPo0o,24
tIvABcddTso,17
tIwaxVpcL4Y,22
tJ1vsaW4tG8,10
tJ50RSkypRs,17
tJLERp9bAOg,24
tJRgqs6xTyo,24
tJTWF1_Js0w,22
tJXPfNDVF4I,10
tJa7oO8_Xag,17
tJbsP3CANNI,24
tJf-vlcTXBA,10
tK6jiKMaxDQ,17
tKD6yT9Jv-w,10
tKKk3jgjaMo,10
tKLamr8WzPY,25
tKMpa7nxvo8,17
tKOpa4NyOBQ,24
tKXw_8aZ_BA,17
tKgSd2-Iyqo,24
tKjPhqMuMFw,20
tKrg1AuTPSU,24
tLJ0CxqHOmI,24
tLOGXx6Fp3g,24
tLQFmaOdQJ8,17
tLhLRwvDA2c,24
tLlLAxsEF9A,2
tLqt_6W2JXU,10
tM4Rzv0iYAc,10
tM54zvPiipM,17
tMHhXzpwupU,28
tMRaE1wc7JA,25
tMcbRgRlolI,22
tMhhzOZlCkI,17
tMr5cap9FEg,24
tMtFqPRdj7o,10
tMzjKjV6r_w,23
tN0eTLDLFls,26
tN36zuVTkIE,20
tNhBGJ9xH4c,25
tNnSD4VDLaw,17
tO-Pt-0stkY,17
tO6OQYIZww0,24
tOAn_y87uHA,24
tOMQiSZF_6M,24
tOQgGQKi-n4,10
tORfGTrr1ww,24
tO_1iNCDQCc,22
tOoEBk2b5j8,20
tOpWqWK0q4U,10
tOsZAW-eIS4,24
tOxJupr7zn8,26
tP0Sj2WJXsI,26
tP0WJVzQ3J4,24
tP9CXknzx1I,22
tPAUrneFyxA,22
tPDIKtSrHng,24
tPHfekoOWf0,20
tPOD6sg2jEM,17
tPOFULTwys0,24
tPbpM-yPV_s,17
tPiVBD1sfuE,2
tPu8klV5GxQ,17
tPvJp9saatY,24
tQ0yjYUFKAE,10
tQ4Oj3hCod4,15
tQ4pZQltoW0,2
tQ5yC6Cpeb8,25
tQ95AxPeq_c,20
tQIDynwrvP4,22
tQQ6O37a4SM,10
tQW_2qtBDfY,28
tQhkbY14Q54,17
tQi4d2Gbj60,26
tQiR5qOyo1I,22
tR9gbUgduVA,27
tRLVxQjZNNE,20
tRMGdWValIk,24
tRT_b2BfgD4,20
tRUQatKgFwM,20
tSHuU9QXTYs,17
tSNiLkpgloE,17
tSSxPMxBMhk,22
tSi2ix1i180,17
tSixB05s5A4,17
tSq1BWIfSHU,20
tT5k_2ZcBYg,10
tTGgCEIUxwM,24
tTKO7tK4kvo,22
tTNmmnN9bdA,17
tTPwRnMGbTs,20
tTln5Y5_n0k,25
tTpJOQJZiyw,25
tUC5QVC-NLM,17
tUFwR65wYGY,20
tUOk3cx8uRU,1
tUXEppCTFhg,22
tUeIM8iTx3Q,20
tUhRR_Q8_JY,17
tUj3WbvBF7U,24
tUlm-i-H7ks,10
tUrYg1o7cLs,24
tUwDFvqmjFY,20
tV48m43NGOA,22
tV7BRjFzKH8,20
tVGkHrYcFLo,2
tVHc5ApM2JA,24
tVLOAjrhW3M,22
tVQAft9Oe3M,20
tVRjB-hv4BE,27
tVhDwZGNBwc,23
tVjsZzym91A,10
tVkTLc3yKqo,24
tW8ioHG1bYM,10
tWX6b3xR21E,10
tWZIqA1x8kI,22
tW_CWvtEiis,24
tWe1lfQWWwA,24
tX6989PELsk,24
tXAOiehpzJ8,20
tXHhgLkBml4,10
tXIcm4vTnpU,26
tXJ2Ym6m-wM,26
tXJo6ysmyDc,27
tXMXIj5nLno,22
tXSnd7zJlpU,24
tXTn1Wjz8ss,17
tXZ0Qq_Nbc0,10
tX_PDIiUWGE,20
tXcBfrAqDb0,10
tXgEXsKvSs4,23
tXj3mzQeQuQ,23
tY0uF4TONko,24
tYF7MdpM8qs,17
tYMkWfSQJdk,24
tYNcsPkzJVw,28
tYRS9AHW1M4,22
tYpWpvpN_J8,10
tYtdNE4osfE,24
tZ24Rt5ByRc,24
tZ2cWbsj1LU,24
tZ49YFCMt2k,24
tZ9Bvy8uurA,22
tZD4Q32UzOA,17
tZIoR_tYTno,24
tZV-UJ_iUgI,23
tZeGxFH5teU,24
tZmWyM0n2xM,20
tZsia6-aBZM,10
t_9V9QweMts,24
t_C0EI0nuU8,25
t_HIaovzLx0,10
t_JrcAOfAp4,10
t_KdbASIkB8,23
ta591pSNJXg,2
taGPCVtdgKA,22
taH1VUNpKes,2
taH2J0vcDtw,24
taKKVBVoKhg,28
taLCQYrfn9Y,20
taSkh9NeSLI,24
taSubkjZUA4,10
taXDBwLOWg8,24
tat0nM9TE7k,24
tb28ZBEl0Bc,10
tb7Ivb0-slM,10
tbElF8x3zag,10
tbFixmOdBy0,28
tbPF2-VnySU,20
tbU96tA535s,24
tbZAfFZMcIk,24
tb_TeXpYDF8,24
tbfsHnYROMA,10
tbgDFri6Ij8,24
tbiPapykbxQ,28
tblrlR0tpDM,24
tbm-izZisbw,2
tbsaS_frO64,20
tbsu-AWH-C0,10
tbyVuIT3AZM,1
tc52ShVNoj8,24
tcDk-JcAnOw,24
tcYodQoapMg,10
tcb4g-9IDD4,20
tcr2hANU9ws,17
tcvvCinUtI4,17
tdRpLF1_CVc,20
tdVv_Kws_0I,27
tdcrrxRnGfI,17
tdgg_qwj-hI,28
tdk1M3TitZU,24
te-LtFeXbmM,17
te0LrPCz1h4,2
temHn3fETfM,22
tf5s-QfJLd0,10
tfXbFOuooA4,17
tfepSyCQsEY,27
tfoiRQEC5Oc,24
tg4EqqTr3I8,17
tgO0XKUpwf4,20
tgjJlHi7MyE,17
thOifuHs6eY,27
thPqhXjZa4M,10
thVb6CIfNVE,10
thdn22v0b7k,23
the81FQoAUI,27
thr-dY9F76k,22
ti6hFaPfYY4,24
tiBqjOyfx-g,24
tiIF4GqinEU,1
tiWQrNvE7wc,10
tic8r9czvKM,24
tirkXz3EVdc,17
tivlrT6TSHA,20
tj--Ft5TDgs,10
tj7UnnVq2Ss,24
tj8AO2BOtwo,17
tjaCgqd-1K8,1
tjiFagKm19k,20
tjmzfOUOw08,26
tjqEWYdzObk,23
tjwbdgi05I8,17
tkNAEokfOBo,22
tkOb45ILtOM,22
tkOozjVuFP4,10
tkRFiZy-tyc,24
tkTgVSp2a2Y,10
tkcyNiG1mLU,22
tkuPOFAXdZY,24
tl2SpJ0vBEs,19
tl57Gy5X_Kg,1
tl85v4vugwY,20
tlLGoRxF45o,25
tlNEe7oGejQ,20
tlaJcXTEFWs,24
tleIT0aejCA,20
tli25GoI8yg,19
tlqS-kYafI8,22
tlsyFM5eEuc,17
tltBHjmIUJ0,24
tm19P1PMHtA,23
tmPkJo0zPzA,17
tmQG3Jk7QzA,10
tmQYskXD1EQ,27
tmfmJW1gOew,22
tmmgFh6ny5A,15
tmy2ZwN5uHk,24
tn-3ZVfbRhE,28
tn-f8erBctk,17
tn71WUTLLYY,25
tn82En4qpIw,24
tn8Ksefh4KY,17
tnDSyodct7o,20
tnMFp53wrRg,24
tnNiSgovl4U,10
tnXFh-Wkjsw,24
tnZ-V9JbVIA,24
tnnWIFmDt0I,10
tnuaLxbb0KQ,24
to1BjA7jy_8,23
toIDvd68jRQ,24
toOi9kq6WQ8,20
toVfvRhWbj8,28
toY8nBdJOg8,17
togmdDHG3Pw,1
toh9R21GuQ4,24
tokzUjzLZ5E,20
tollGa3S0o8,10
tomylYfbweI,24
toofenP4OfA,10
tp-nziwyRMQ,24
tpCM_re2poM,17
tpCi6ACICyw,17
tpEBRdmMpXE,10
tpKZZ0kUF6M,20
tpSqIx_gDMA,26
tpXlLYezmkA,23
tpYtfhrecpc,24
tpZ2PYujxkk,24
tpcVrqTzsj0,17
tpym-vAH8OQ,25
tq0x83b_cf4,22
tqLXl0AKXpo,23
tqQyGLe68KM,17
tqSwVr89fRA,17
tq_KOmXyVDo,1
tqcja8SV_JQ,24
tqdQB-N6S5Y,20
tqiXwx0NG0Q,10
tqlcBQ5G2V8,24
tqr0tbBZ5ek,20
tqtyeOoi2Bg,23
tqvEEqWGCyE,27
tr4gf_iae20,17
tr6QW57zu2w,20
trIe4umyREM,24
trMjE5u9V10,24
trORlqUNyfM,23
trgV-3fCyJU,24
ts0Jxyvbx3w,17
tsKwkqv14jM,22
tscFB0ittEQ,17
tspLSVedBBI,20
ttl27Fm-RY0,24
ttp-W9g2d3g,26
ttrTHBdFJYQ,10
tu-bgGYLjGc,20
tu-w3QDw46w,23
tu3T5zP2YE0,17
tuEjSb29ByY,17
tuJqHuANkyw,20
tuK_j8pfkAo,17
tuPwOxVfoPg,22
tuRybpNyTgA,10
tu_qyMgJf2E,19
tuatP3RUkbs,10
tub1iS6D9Zc,20
tuhxZytmhss,10
tujjklS7LD4,20
tv6hN14ulSw,24
tvMJWKS9mfk,20
tvTdg7sgsgU,10
tvXBhrLdIc0,10
tve0d2WdLuk,10
tvlQrKiawC8,26
tvmC7qxtQxs,10
tvr-gjtz4YE,10
tw0UFUxUw3A,24
tw0ygzrHmf4,25
tw6yBk67Fb8,24
tw6yScJQdwg,17
twKQBvvmREw,19
twUT4rFxegA,10
twWxvBAnqXo,24
twbZII_djEo,10
twuYIuJlMF0,23
twyyuMLCxXg,26
tx-lsvReWok,24
txCB6REY-1w,15
txJ4wnggtoY,17
txNGKph3leg,17
txh_cfzl-0M,25
txo6wBFvirA,20
txrLpJcAlfc,22
ty0yXooYb_4,17
tyDRtSUYTRs,20
tyDf5FMcMJM,24
tyOX9p2BWZk,17
tyncgEZpgjk,17
tyrVtwE8Gv0,10
tyt3MUAWGfM,20
tzK9f-Ma_qE,17
tzU2P1JfEJM,26
tzUwN246gDQ,17
tzWVoLjwzfU,17
tzug3Dm37NQ,20
tzz0LPYIfs8,10
u-9G5TyXCQk,17
u-QLWkfVx6Q,23
u-TJGdCRt5M,24
u-VLZjsXWuM,20
u-WoEXGV9l8,23
u-iOHQMwYqk,20
u-nfyJOirTo,25
u-ro5IV_gsc,23
u-rqA24SikA,26
u-sobyCVGQE,22
u-xS-dkz3a0,26
u-yNzSPM0CQ,20
u0-r0GROFrw,10
u05LBN7O0Pw,20
u0LaoQks5mY,10
u0RtFobm4uU,1
u0ZoNDbt56c,17
u14VnCCqxBA,20
u1ErZ2gn6BM,20
u1rXNTbFm-s,27
u1tydg2arAw,24
u264QMke7R4,17
u28orlGwJg4,26
u2AkZVPZkbI,20
u2K7FVSvk8o,24
u2LEPiA0Lw8,24
u2R9z-Cc0Oo,20
u34rnwBnll4,23
u3TEDuzBcPc,24
u3crqvjpQEE,24
u3qlHsxa--Y,17
u3yYllB4f04,24
u4GJkXYVrCE,23
u4HYTp4sqH8,24
u4aJvxfPGLg,23
u4zbbQiPpaY,22
u5LKdihgiLs,20
u5UiaGSzbP0,19
u5pTICZ2oeg,1
u5sVoBQqJaM,20
u5x1jgEjBp8,22
u60HDUHHUaw,17
u613yk4RGGw,2
u674xc1nAQA,20
u6KrOW8j0NM,24
u6bEaBeOVkg,23
u6nrNuVZlRg,17
u7A1ESIR2K4,10
u7BpL3giWbA,23
u7KsfUmGfeU,25
u7Qf2TatG_4,22
u7VpsTfKIZE,22
u7inm4R8R0A,17
u7jjJT8Dibg,10
u7lvx6YyzsU,24
u84TUajNM-U,10
u884fEIPY3g,10
u8BT3k3ye8k,26
u8D52VtltoM,10
u8ONxMFuHDM,20
u8RJ8rJ0wTQ,23
u8rQCm9_i3o,17
u8xscMwM_cc,23
u92RWKB3CR4,23
u9But0XD8Q8,24
u9Dn-QnqzZI,17
u9OHTq4C-aI,24
u9RkkTz4p2g,22
u9X3nUmDJuY,25
u9fi_L5hB6U,17
u9hJWKLPYsA,24
u9iMGeYLNdc,24
u9n7Cw-4_HQ,10
u9qhbsq0suE,24
u9rSMv1Uoyw,24
uAB8nIwgX7k,23
uAIa-JMriag,10
uAJYGs1tqU8,20
uAasCJJenzk,24
uAqjm1PcoSI,10
uAvlCGIZEOM,28
uAz1beNSIuk,17
uB2QJRv4BaE,17
uB9R9D2LwNM,24
uBEbZBthWY8,20
uBlIG_JHMOg,24
uBrd8EVZs6U,10
uBtK538BAGU,25
uBttTAhRTY0,15
uBzw05EYC6g,24
uC-oeC9b6Yg,1
uC4Jw59jmtM,10
uC6ox4xx-Sc,24
uCB_9S60c9M,24
uCDE-S1AjuQ,10
uCNvWSb0wL8,24
uCglgk2jiL4,26
uCi7jjgVKGM,20
uCl-rOE2jA4,17
uCrUsg-_BRk,20
uCuvVCtKOX8,27
uCwIkmvIK50,2
uD7FFjfhhTY,10
uDH_o8RqR0Y,19
uDMWRRAEogs,20
uDXUoiMAUpI,17
uDaLGgOw1OA,24
uDi2FIww1YA,22
uE1TvzOdPyk,24
uEm2W6UyENs,20
uF0gZE59R8w,10
uFEjbjFVfOE,28
uFLHXYIhGeY,24
uFPbUE4EKo4,17
uFRU-z1roaU,24
uFRtwXR3i-E,17
uFSNZeWW91o,24
uFv5QzDzrqs,17
uFviiIqR9Mc,24
uG5xcr1tphM,24
uGB0p23JeBc,20
uGTOef56Imk,24
uGWsV16Cbwc,20
uGm4UVWicv0,24
uGqZDpmS08E,19
uGrnH01a0hg,25
uH2Jx3bonlo,20
uH4kn0J5CJs,22
uHTGXNucFhI,17
uHdL3pDfrf0,25
uI0Zz23z2l0,24
uIEtpMSgwzo,24
uIHeLNNdwNo,17
uIIhTOJu7_k,20
uILReYklq58,22
uIYF-vbFmtI,22
uIa0Z7sTl2E,23
uIhgfydHuc8,22
uIhkfNFyyNo,1
uIi9snqsd6k,20
uIoGO35rVo8,20
uJFTzpNkhSY,17
uJK0z23np88,10
uJLkWxemGvA,10
uJSbt6cPbmA,10
uJYc3m89nwk,24
uJz3d7zusqk,22
uK-Ad5mS0co,22
uK0NXWxNo9s,25
uK3oRp3vxek,24
uK4YL9ktzPE,17
uK6aIEqpSa4,17
uKG6EU1ZdPg,24
uKHlnmepnNA,10
uKPUiVuunAg,20
uKTy-JRhMik,24
uKhy1Y69BT4,10
uKlfp7Q5_E8,17
uKmg4UbnDLo,10
uKsLTaTjXJ8,17
uKtmVF6QxNs,10
uKyoV0uG9rQ,22
uL5jjU5VG5Y,24
uLIZhCE41Xw,24
uLOGgRAaFVY,24
uLQBlxEQ6Bk,24
uLRZoJa9elg,24
uLXSG057C8A,24
uLoU77ChrLc,10
uLwFYPsS_Zc,20
uM-izUyIjtw,10
uMBKF9ihVqs,22
uMOgvuZ0sMk,20
uMbE_VCKhtE,24
uMhzNb-EeWM,20
uMkrHwehUhA,17
uMlQcup9TL0,22
uMpuvfpOMOc,17
uMqRaaxyFks,24
uMu2qv-uNWw,24
uN952m3gOSk,1
uNLwgYG4EdA,26
uNMQNMv8SaI,2
uNT_AxXrUGs,24
uNjVjmp5NKM,19
uNmVlq20JUk,10
uNmlIdD1hKs,10
uO0HtC5VBOw,23
uO2GglqD-aI,24
uO43y18yopc,22
uO4Hufd7WaY,25
uOJQbqwsfLg,26
uON1iozyn3c,25
uOjKCkY5a8Y,10
uOx1pTUUSl8,2
uOxIf9KMAyk,1
uP8DFP3Qgik,2
uP9BfSsLThc,10
uPAus_Cumh4,24
uPCLX2CZAIA,10
uPbfcOJqZHI,17
uPjSp8Ovqfw,24
uPjpeRhKQKE,20
uPjzFINqmas,22
uPyGuDG2r-A,20
uQ6hAKR33lU,10
uQ6xbsl6kSo,24
uQBKoZIYNrs,20
uQFQ0qfonvE,20
uQHhYRuaEtM,19
uQJu7K3L27k,23
uQKlIGD3Tls,17
uQL9sDkQIZc,24
uQLijBxN2PE,17
uQSokD4kD4Q,24
uQUmEai2JhA,10
uQYyChZSj00,24
uQbHd2EqFvM,25
uQoPfFJEVf4,24
uQtw2_7oXV0,24
uR4eoYPW7cY,22
uR6iN7Ty_mc,24
uRBsnXLLC3Y,20
uRIpYFIlg5U,24
uROtbSbkaq8,27
uRTeGrQAGjk,24
uRUh9Ucr_yg,17
uRXjj44TFUU,10
uRdgyeRDfgc,17
uRi__nU_X-I,24
uRpWhVQcq34,10
uS-SZS-Whk8,22
uSF_I6wvQ9k,17
uSGqPh9y6q8,17
uSLAqgD_8Mw,20
uSPSqu5Rvz4,24
uSXUI_tuP30,17
uSeu0Q1MYFg,24
uSh4_HRwzEE,24
uSuY_yWTJno,10
uSvVMcawHJU,10
uT3Z7CHYfus,24
uT6RZBz9ueM,20
uTJ01MUFCkM,24
uTO0KnDsVH0,24
uTP9dQxJ8TY,10
uTQnMukAhsg,24
uTVUDxODK44,17
uTZEUsMwfwg,24
uTbwiJjLpbw,10
uThzGzIio10,2
uTmcoMzve1A,28
uTtKCoZ_M2E,22
uU0lAxkQ6w0,23
uU8Kqe-RoVE,20
uUEKtOGmpVI,2
uUU3jW7Y9Ak,28
uUW6PV-VFjk,24
uUaPFMqwfAk,26
uUdvtkIIxk8,26
uUj674eH1sE,23
uUoWaFCbWjg,17
uUwGcNTfDFQ,17
uUxJ6PYtsx0,24
uUxY9imxdJU,20
uV-_ykD11dI,23
uV2yMgh85qU,10
uV5htGHv0Kk,22
uV6beMmCopQ,26
uVI5FO3lGdU,24
uVPJMDf7E7Y,1
uVXcBBa9UNA,22
uVcwha_bN2Y,24
uViueiV8fME,10
uVtd2FTfjUE,22
uVugSDCfKOA,20
uVyV3tL2NMc,24
uW1ixpmEwiQ,24
uW3G0FM2pew,1
uW4hpocssz4,10
uW6FkPBxa-k,26
uWGeIw_WnIw,17
uWRlisQu4fo,10
uWSUnZ_exoM,20
uWSj9Lr8Eks,17
uWmT0xHNuuM,10
uWsHFXA1RgY,10
uWz7AscWUsQ,22
uWzAVArMrsQ,10
uXEEST1M9hA,10
uXOnsPWBk0M,10
uXY2tztj2ZA,24
uXY5hUBmz_g,20
uXoCEiSMZBs,26
uXuT_0IqJZA,22
uY5jQJOTV_0,29
uYHbYxbaT9s,24
uYIQsr9vsws,20
uYNzqgU7na4,23
uYOz2YDMLws,10
uYVjVCMPXMY,20
uYew7v8PyhA,25
uYfx8BKxa9E,20
uYiB4QopiSE,24
uYuFuS3HMtA,10
uZ3JbQBn4EI,1
uZKr_5xBN6g,17
uZTniL7rwrI,20
uZYDNKhWUJY,23
uZauA-Q-izU,22
uZca3-jLlFw,20
uZmXF50Yx7I,24
uZnJNgx3gUU,20
uZoUSLK8ofs,23
uZq608qPVa4,24
